DATE,STORE_NBR,LYLTY_CARD_NBR,TXN_ID,PROD_NBR,PROD_NAME,PROD_QTY,TOT_SALES,PACK_SIZE,BRAND,LIFESTAGE,PREMIUM_CUSTOMER
2019-04-17,54,54170,48087,42,Doritos Corn Chip Mexican Jalapeno 150g,2,7.8,150,Doritos,MIDAGE SINGLES/COUPLES,Budget
2018-10-27,54,54218,48162,32,Kettle Sea Salt     And Vinegar 175g,2,10.8,175,Kettle,MIDAGE SINGLES/COUPLES,Budget
2018-11-02,54,54218,48163,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2019-05-13,54,54283,48269,113,Twisties Chicken270g,2,9.2,270,Twisties,MIDAGE SINGLES/COUPLES,Budget
2018-09-21,54,54305,48302,32,Kettle Sea Salt     And Vinegar 175g,2,10.8,175,Kettle,MIDAGE SINGLES/COUPLES,Budget
2019-01-03,54,54305,48303,88,Kettle Honey Soy    Chicken 175g,2,10.8,175,Kettle,MIDAGE SINGLES/COUPLES,Budget
2019-05-06,54,54305,48304,15,Twisties Cheese     270g,2,9.2,270,Twisties,MIDAGE SINGLES/COUPLES,Budget
2018-07-23,55,55023,48577,56,Cheezels Cheese Box 125g,2,4.2,125,Cheezels,MIDAGE SINGLES/COUPLES,Budget
2018-07-26,55,55023,48578,58,Red Rock Deli Chikn&Garlic Aioli 150g,2,5.4,150,RRD,MIDAGE SINGLES/COUPLES,Budget
2018-07-30,55,55023,48579,56,Cheezels Cheese Box 125g,2,4.2,125,Cheezels,MIDAGE SINGLES/COUPLES,Budget
2018-08-09,55,55023,48580,19,Smiths Crinkle Cut  Snag&Sauce 150g,2,5.2,150,Smiths,MIDAGE SINGLES/COUPLES,Budget
2018-10-07,55,55023,48581,13,Red Rock Deli Thai  Chilli&Lime 150g,2,5.4,150,RRD,MIDAGE SINGLES/COUPLES,Budget
2018-10-20,55,55023,48582,40,Thins Chips Seasonedchicken 175g,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2018-10-31,55,55023,48583,5,Natural Chip        Compny SeaSalt175g,2,6.0,175,Natural,MIDAGE SINGLES/COUPLES,Budget
2019-01-29,55,55023,48585,16,Smiths Crinkle Chips Salt & Vinegar 330g,2,11.4,330,Smiths,MIDAGE SINGLES/COUPLES,Budget
2019-03-15,55,55023,48586,48,Red Rock Deli Sp    Salt & Truffle 150G,2,5.4,150,RRD,MIDAGE SINGLES/COUPLES,Budget
2019-06-15,55,55023,48587,56,Cheezels Cheese Box 125g,2,4.2,125,Cheezels,MIDAGE SINGLES/COUPLES,Budget
2019-06-22,55,55023,48588,52,Grain Waves Sour    Cream&Chives 210G,2,7.2,210,Grain,MIDAGE SINGLES/COUPLES,Budget
2019-06-26,55,55023,48589,81,Pringles Original   Crisps 134g,2,7.4,134,Pringles,MIDAGE SINGLES/COUPLES,Budget
2019-04-04,55,55036,48663,31,Infzns Crn Crnchers Tangy Gcamole 110g,2,7.6,110,Infuzions,MIDAGE SINGLES/COUPLES,Budget
2019-04-04,55,55036,48663,91,CCs Tasty Cheese    175g,2,4.2,175,CCs,MIDAGE SINGLES/COUPLES,Budget
2019-02-11,55,55072,48880,26,Pringles Sweet&Spcy BBQ 134g,2,7.4,134,Pringles,MIDAGE SINGLES/COUPLES,Budget
2019-04-01,55,55072,48881,63,Kettle 135g Swt Pot Sea Salt,2,8.4,135,Kettle,MIDAGE SINGLES/COUPLES,Budget
2019-04-24,55,55072,48882,56,Cheezels Cheese Box 125g,2,4.2,125,Cheezels,MIDAGE SINGLES/COUPLES,Budget
2018-07-01,55,55073,48884,99,Pringles Sthrn FriedChicken 134g,2,7.4,134,Pringles,MIDAGE SINGLES/COUPLES,Budget
2018-07-01,55,55073,48884,91,CCs Tasty Cheese    175g,2,4.2,175,CCs,MIDAGE SINGLES/COUPLES,Budget
2018-08-05,55,55073,48885,109,Pringles Barbeque   134g,2,7.4,134,Pringles,MIDAGE SINGLES/COUPLES,Budget
2018-09-02,55,55073,48886,89,Kettle Sweet Chilli And Sour Cream 175g,2,10.8,175,Kettle,MIDAGE SINGLES/COUPLES,Budget
2019-06-06,55,55073,48888,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,150,Kettle,MIDAGE SINGLES/COUPLES,Budget
2019-06-15,55,55073,48889,16,Smiths Crinkle Chips Salt & Vinegar 330g,2,11.4,330,Smiths,MIDAGE SINGLES/COUPLES,Budget
2018-07-06,55,55082,48947,98,NCC Sour Cream &    Garden Chives 175g,2,6.0,175,Natural,MIDAGE SINGLES/COUPLES,Budget
2018-07-11,55,55082,48948,12,Natural Chip Co     Tmato Hrb&Spce 175g,2,6.0,175,Natural,MIDAGE SINGLES/COUPLES,Budget
2018-11-13,55,55082,48949,86,Cheetos Puffs 165g,2,5.6,165,Cheetos,MIDAGE SINGLES/COUPLES,Budget
2019-01-08,55,55082,48951,82,Smith Crinkle Cut   Mac N Cheese 150g,2,5.2,150,Smiths,MIDAGE SINGLES/COUPLES,Budget
2019-04-09,55,55082,48952,93,Doritos Corn Chip Southern Chicken 150g,2,7.8,150,Doritos,MIDAGE SINGLES/COUPLES,Budget
2019-06-21,55,55082,48953,72,WW Crinkle Cut      Original 175g,2,3.4,175,Woolworths,MIDAGE SINGLES/COUPLES,Budget
2018-07-03,55,55114,49134,43,Smith Crinkle Cut   Bolognese 150g,2,5.2,150,Smiths,MIDAGE SINGLES/COUPLES,Budget
2018-07-07,55,55114,49135,112,Tyrrells Crisps     Ched & Chives 165g,2,8.4,165,Tyrrells,MIDAGE SINGLES/COUPLES,Budget
2018-07-12,55,55114,49136,11,RRD Pc Sea Salt     165g,2,6.0,165,RRD,MIDAGE SINGLES/COUPLES,Budget
